P_high_MPa,Q_sink_kW,COP,T1_C,T2_C,T3_C,T4_C,T5_C,T6_C,superheat_K,m_CO2_kg_s,m_steam_kg_h,W_electric_kW,Q_evaporator_kW,x5,IHX_heat_kW,IHX_min_approach_K,gas_cooler_min_approach_K,pinch_location,valid,invalid_reason
10.5,120.0,1.224058531465316,57.12282422905406,176.0451985064784,86.7242997170755,56.78415925774243,4.547473508864641e-13,0.0,57.122824229053606,0.9681585018658692,167.73103256994833,98.03452769235507,26.867198692262686,0.8798110568873905,72.31960917219791,29.601475488021435,4.999999701540901,0.11371237458193979,True,
10.75,120.0,1.2435277303591898,57.02894304210065,178.68398071501537,86.58398928198517,57.531017508215996,4.547473508864641e-13,0.0,57.028943042100195,0.9309250006809435,167.73103256994833,96.4996574425713,28.325325429557267,0.8682202112300142,69.44132381201894,29.55504623988452,4.9999993142560015,0.11371237458193979,True,
11.0,120.0,1.2624538969489465,56.94313840342079,181.27804369660043,86.45573831081595,58.22829577079369,4.547473508864641e-13,0.0,56.943138403420335,0.8965523255299505,167.73103256994833,95.05297602551009,29.699672775765432,0.8565288380289152,66.79192058080969,29.512599907395156,4.99999879612966,0.11371237458193979,True,
11.25,120.0,1.280872273752717,56.86479262001518,183.82900580377952,86.33862649730179,58.87455069440273,4.547473508864641e-13,0.0,56.864792620014725,0.8647236800612788,167.73103256994833,93.68615626944784,30.99815154402456,0.8447444844544189,64.3454973584481,29.47383387728661,4.999998171661048,0.11371237458193979,True,
11.5,120.0,1.2988112090710535,56.793254183811996,186.33827778014336,86.23168243937641,59.46846895357396,4.547473508864641e-13,0.0,56.79325418381154,0.8351697020445662,167.73103256994833,92.39218075876278,32.22742827917538,0.8328757341606063,62.07997793203944,29.438428255564418,4.9999974706254875,0.11371237458193979,True,
11.75,120.0,1.3162930481659327,56.727838189547356,188.8070752772271,86.13388431189668,60.00886312303595,4.547473508864641e-13,0.0,56.7278381895469,0.8076599639745745,167.73103256994833,91.16510959865886,33.39314588127409,0.8209322518817823,59.97642802852186,29.406046122349323,4.999996722202752,0.11371237458193979,True,
12.0,120.0,1.3333348140167758,56.66783167539086,191.23643666049213,86.04416789855367,60.49468205967969,4.547473508864641e-13,0.0,56.6678316753904,0.7819962528075999,167.73103256994833,89.99990005397862,34.50009494872033,0.8089248492136335,58.018518595003485,29.37633622316281,5.000003235721238,0.11371237458193979,True,
12.25,120.0,1.3499492010508816,56.61247873345212,193.62721297607402,85.9614043749882,60.925025321912415,4.547473508864641e-13,0.0,56.61247873345167,0.75800702497723,167.73103256994833,88.89223380152734,35.55237788854903,0.7968653474841076,56.19206683229402,29.348925641536084,5.000002527636013,0.11371237458193979,True,
12.5,120.0,1.3661446383057836,56.561011768562594,195.9801181039585,85.88444708694209,61.299193092929784,4.547473508864641e-13,0.0,56.56101176856214,0.7355432371950879,167.73103256994833,87.83842986699952,36.55349162635045,0.7847668045889747,54.48472590215271,29.323435318379495,5.000001868039362,0.11371237458193979,True,
12.75,120.0,1.3819261582838318,56.51263924871853,198.29572082842435,85.81211327569923,61.61673222329091,4.547473508864641e-13,0.0,56.512639248718074,0.714474637242185,167.73103256994833,86.83531987629789,37.50644611751702,0.7726433345219743,52.88567464755371,29.299474026980704,5.0000012839648775,0.11371237458193979,True,
13.0,120.0,1.3972958009806078,56.46655777879266,200.57446791710032,85.74320216508414,61.877536885321035,4.547473508864641e-13,0.0,56.46655777879221,0.6946868673526572,167.73103256994833,85.88016933550165,38.41383913127346,0.7605100920230661,51.38539243758285,29.27664438629148,5.000000797748839,0.11371237458193979,True,
13.25,120.0,1.4122530757126828,56.42196109261704,202.8167038311044,85.67650843675767,62.081874939625436,4.547473508864641e-13,0.0,56.421961092616584,0.676079030330428,167.73103256994833,84.97060623461054,39.27792407711994,0.7483831893495306,49.97546780307558,29.254547344140633,5.000000425093333,0.11371237458193979,True,
13.5,120.0,1.4267954117967476,56.37805035853853,205.0226907707463,85.61083766439276,62.230416053953945,4.547473508864641e-13,0.0,56.378050358538076,0.6585616665489945,167.73103256994833,84.1045597762929,40.100668212521754,0.7362795826316357,48.64844029026359,29.23278730585423,5.000000172900229,0.11371237458193979,True,
13.75,120.0,1.4409185972042664,56.33404532888426,207.19263014154177,85.54502300454362,62.32426340423706,4.547473508864641e-13,0.0,56.3340453288838,0.6420550560072327,167.73103256994833,83.28020766254893,40.8838027205785,0.7242169271053165,47.3976683201696,29.210977675659365,5.000000036937024,0.11371237458193979,True,
14.0,120.0,1.4546172090960356,56.2891958362319,209.32668419221756,85.47794240122363,62.36492805818091,4.547473508864641e-13,0.0,56.28919583623144,0.6264877903386169,167.73103256994833,82.49593037234406,41.62886614627315,0.7122134033115638,46.21721828727094,29.18874656499173,4.999999999992383,0.11371237458193979,True,
14.25,120.0,1.4678850348496455,56.24279299783501,211.42499710122252,85.40853534993846,62.354275832889016,4.547473508864641e-13,0.0,56.242792997834556,0.6117955683386576,167.73103256994833,81.7502714116106,42.337242158969936,0.700287517697799,45.10177082498531,29.16574235210345,4.999999996278348,0.11371237458193979,True,
14.5,120.0,1.480715477666552,56.19417958577674,213.4877147875069,85.33581841115296,62.29446786241863,4.547473508864641e-13,0.0,56.19417958577628,0.5979201796970797,167.73103256994833,81.04190292459633,43.0101922216335,0.6884578841135169,44.0465411833819,29.14163882537622,4.999999986114176,0.11371237458193979,True,
14.75,120.0,1.4931019432765549,56.14275890133564,215.51500253337406,85.25889848528465,62.18791368640245,4.547473508864641e-13,0.0,56.142758901335185,0.5848086475128255,167.73103256994833,80.36959602146429,43.648883779608944,0.6767429919849429,43.04721111080009,29.116139583949007,4.999999975833305,0.11371237458193979,True,
15.0,120.0,1.5050382012447345,56.08800174639805,217.50705952676907,85.17698324175643,62.037244583205165,4.547473508864641e-13,0.0,56.088001746397595,0.5724125060192309,167.73103256994833,79.7321954358066,44.254414335983725,0.6651609687944264,42.09987030358296,29.088981495358382,4.999999980770951,0.11371237458193979,True,
15.25,120.0,1.5165187130599729,56.02945135555592,219.4641319163497,85.08938849962453,61.84530178122168,4.547473508864641e-13,0.0,56.029451355555466,0.5606871939333871,167.73103256994833,79.12859826033312,44.82783165268355,0.6537293453404421,41.20096598185223,29.059937144068613,5.000000016199294,0.11371237458193979,True,
15.5,120.0,1.5275389228846448,55.96672625592589,221.3865197940654,84.9955425117218,61.61512474221297,4.547473508864641e-13,0.0,55.96672625592544,0.5495915457107372,167.73103256994833,78.55773637072949,45.37015044780699,0.642464830200818,40.34725934372915,29.028816255795903,4.999999978739027,0.11371237458193979,True,
15.75,120.0,1.5380955021447957,55.89952147680884,223.27458459661182,84.89498778480203,61.34992491214683,4.547473508864641e-13,0.0,55.89952147680839,0.5390873666572659,167.73103256994833,78.01856245770573,45.88236566517957,0.6313831020685858,39.53578817580468,28.995466307993183,4.9999996926867425,0.11371237458193979,True,
16.0,120.0,1.5481865470803504,55.82760836060038,225.12875284412672,84.78738081252982,61.05303731667823,4.547473508864641e-13,0.0,55.827608360599925,0.5291390780420678,167.73103256994833,77.51003923028665,46.36546273122767,0.6204986240716667,38.763834754517724,28.95977245192944,4.999998923360863,0.11371237458193979,True,
16.25,120.0,1.5578117266385012,55.75083335779334,226.94951848200282,84.67249029452364,60.7278535959872,4.547473508864641e-13,0.0,55.750833357792885,0.519713421139475,167.73103256994833,77.03113152122692,46.82042505483445,0.6098244847924722,38.02889842282297,28.9216569367303,4.999997382590607,0.11371237458193979,True,
16.5,120.0,1.566972274954384,55.669120607449884,228.7374503234932,84.55020102739087,60.37775268552707,4.547473508864641e-13,0.0,55.66912060744943,0.5107792340255659,167.73103256994833,76.58080613040413,47.24823417611607,0.5993723290401798,37.32867652459175,28.881080419940986,5.000002075720033,0.11371237458193979,True,
16.75,120.0,1.5756714270999297,55.58245230735179,230.49316784067474,84.42048456202787,60.00601452487922,4.547473508864641e-13,0.0,55.58245230735133,0.5023071611440143,167.73103256994833,76.1580098084685,47.649890681954915,0.5891520431500671,36.66102854495215,28.83803225467608,5.000000000004604,0.11371237458193979,True,
